
*******************step:      0 ; time =   0.0000E+00
  2.3571E-01  7.6015E-01  7.5752E-01  7.6248E-01  9.1018E+00  1.8882E+00  1.3996E+01  3.0389E+00  5.3207E-02  5.5111E+00  7.1737E+00  3.0620E-02  1.1168E+01  2.3956E+00  2.2588E+00  2.5563E+00  3.2144E+01  2.1956E+01  4.0912E+01  1.5395E+02  1.0922E+02  1.9517E+02  2.1944E+01  5.5352E-02  4.3081E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.2582E+01 -3.9288E+01  2.8341E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9099E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.5274E-01  7.6007E-01  7.5751E-01  7.6250E-01  9.8971E+00  2.1067E+00  1.5153E+01  3.3881E+00  4.0505E-02  6.1185E+00  7.7918E+00  2.3692E-02  1.2083E+01  2.1962E+00  2.0668E+00  2.3385E+00  3.5562E+01  2.3710E+01  4.5587E+01  1.5604E+02  9.8423E+01  2.0088E+02  2.5075E+01  8.3650E-01  4.8478E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4612E+01 -4.4279E+01  3.0741E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9099E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.6929E-01  7.6001E-01  7.5753E-01  7.6248E-01  1.0763E+01  2.3145E+00  1.6454E+01  3.7562E+00  2.5549E-02  6.7818E+00  8.4667E+00  7.5802E-03  1.3068E+01  2.0173E+00  1.8974E+00  2.1436E+00  3.9191E+01  2.5869E+01  5.0920E+01  1.5801E+02  1.0275E+02  1.9621E+02  2.8227E+01  5.9489E-01  5.1870E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.6845E+01 -4.7880E+01  3.2729E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.8539E-01  7.6006E-01  7.5750E-01  7.6247E-01  1.1699E+01  2.5484E+00  1.7879E+01  4.1457E+00  1.3427E-02  7.5182E+00  9.1982E+00  9.6883E-02  1.4161E+01  1.8530E+00  1.7452E+00  1.9719E+00  4.3028E+01  2.7544E+01  5.4497E+01  1.5937E+02  1.0178E+02  2.0512E+02  3.1511E+01  8.6419E-02  5.7320E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.9252E+01 -5.1628E+01  3.5915E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.0107E-01  7.5994E-01  7.5757E-01  7.6249E-01  1.2707E+01  2.7593E+00  1.9389E+01  4.5584E+00  4.2867E-03  8.2936E+00  9.9865E+00  6.3141E-02  1.5354E+01  1.7122E+00  1.6077E+00  1.8135E+00  4.7108E+01  3.0995E+01  6.0417E+01  1.6110E+02  1.0540E+02  2.0714E+02  3.4844E+01  1.2325E+00  6.4888E+01  0.0000E+00  0.0000E+00  0.0000E+00  3.1857E+01 -5.9346E+01  3.7824E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9118E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.1639E-01  7.5994E-01  7.5753E-01  7.6248E-01  1.3790E+01  3.0116E+00  2.1005E+01  4.9960E+00  6.5277E-02  9.1409E+00  1.0835E+01  1.1319E-02  1.6621E+01  1.5807E+00  1.4850E+00  1.6752E+00  5.1467E+01  3.3167E+01  6.5971E+01  1.6247E+02  1.0553E+02  2.0845E+02  3.8322E+01  4.3844E-01  6.5538E+01  0.0000E+00  0.0000E+00  0.0000E+00  3.4672E+01 -6.3314E+01  4.1557E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.3136E-01  7.6016E-01  7.5760E-01  7.6248E-01  1.4950E+01  3.2541E+00  2.2718E+01  5.4593E+00  7.2289E-02  1.0047E+01  1.1744E+01  6.2969E-02  1.7984E+01  1.4541E+00  1.3740E+00  1.5465E+00  5.6072E+01  3.5264E+01  7.3349E+01  1.6290E+02  1.0222E+02  2.0894E+02  4.2032E+01  3.4633E-01  7.2342E+01  0.0000E+00  0.0000E+00  0.0000E+00  3.7713E+01 -6.9591E+01  4.3974E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9099E-01  9.9081E-01  9.9118E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.4600E-01  7.5998E-01  7.5752E-01  7.6248E-01  1.6186E+01  3.5083E+00  2.4553E+01  5.9495E+00  9.4874E-03  1.1019E+01  1.2715E+01  1.0176E-01  1.9430E+01  1.3532E+00  1.2732E+00  1.4351E+00  6.0899E+01  3.7069E+01  8.1278E+01  1.6466E+02  9.9597E+01  2.1678E+02  4.5762E+01  7.9383E-01  8.1253E+01  0.0000E+00  0.0000E+00  0.0000E+00  4.0978E+01 -7.8170E+01  4.9064E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.6034E-01  7.5986E-01  7.5750E-01  7.6241E-01  1.7501E+01  3.8008E+00  2.6536E+01  6.4687E+00  8.7747E-02  1.2115E+01  1.3747E+01  1.2418E-01  2.0971E+01  1.2592E+00  1.1836E+00  1.3320E+00  6.6022E+01  3.7719E+01  8.9344E+01  1.6600E+02  9.3191E+01  2.2653E+02  4.9513E+01  5.2343E-02  8.5591E+01  0.0000E+00  0.0000E+00  0.0000E+00  4.4477E+01 -8.7960E+01  5.4177E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9101E-01  9.9082E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.7440E-01  7.5996E-01  7.5751E-01  7.6249E-01  1.8899E+01  4.0574E+00  2.8679E+01  7.0170E+00  4.3299E-02  1.3290E+01  1.4845E+01  6.1600E-02  2.2649E+01  1.1673E+00  1.0983E+00  1.2374E+00  7.1514E+01  4.0913E+01  9.9582E+01  1.6682E+02  9.3747E+01  2.2651E+02  5.3616E+01  2.4078E-01  9.1637E+01  0.0000E+00  0.0000E+00  0.0000E+00  4.8212E+01 -9.4465E+01  5.8783E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.8818E-01  7.5998E-01  7.5751E-01  7.6249E-01  2.0385E+01  4.3790E+00  3.0886E+01  7.5959E+00  5.6082E-03  1.4557E+01  1.6013E+01  1.8644E-01  2.4419E+01  1.0858E+00  1.0224E+00  1.1513E+00  7.7316E+01  4.7543E+01  1.0795E+02  1.6796E+02  9.8559E+01  2.3292E+02  5.7980E+01  1.7464E+00  9.9767E+01  0.0000E+00  0.0000E+00  0.0000E+00  5.2232E+01 -1.0543E+02  6.3457E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.0170E-01  7.5995E-01  7.5752E-01  7.6250E-01  2.1956E+01  4.6783E+00  3.3238E+01  8.2073E+00  2.4213E-02  1.5901E+01  1.7249E+01  1.9307E-01  2.6236E+01  1.0126E+00  9.5277E-01  1.0723E+00  8.3353E+01  5.1585E+01  1.1885E+02  1.6862E+02  1.0147E+02  2.3479E+02  6.2293E+01  2.4288E-01  1.0421E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.6537E+01 -1.1610E+02  7.0750E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.1498E-01  7.5998E-01  7.5754E-01  7.6246E-01  2.3611E+01  5.0394E+00  3.5776E+01  8.8531E+00  1.7010E-02  1.7415E+01  1.8551E+01  2.3292E-01  2.8169E+01  9.4424E-01  8.8993E-01  1.0000E+00  8.9658E+01  5.4090E+01  1.3120E+02  1.6911E+02  1.0230E+02  2.4022E+02  6.6624E+01  6.0218E-01  1.1233E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.1113E+01 -1.2611E+02  7.1422E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9082E-01  9.9118E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.2802E-01  7.6013E-01  7.5751E-01  7.6249E-01  2.5353E+01  5.4066E+00  3.8561E+01  9.5335E+00  1.6281E-01  1.9030E+01  1.9923E+01  2.6039E-01  3.0279E+01  8.7898E-01  8.3115E-01  9.3471E-01  9.6155E+01  5.6838E+01  1.4173E+02  1.6918E+02  1.0054E+02  2.4756E+02  7.1009E+01  1.1795E+00  1.2063E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.5995E+01 -1.3994E+02  7.8273E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9099E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.4084E-01  7.5981E-01  7.5750E-01  7.6247E-01  2.7173E+01  5.7726E+00  4.1496E+01  1.0249E+01  7.1766E-02  2.0770E+01  2.1356E+01  2.4320E-01  3.2596E+01  8.2839E-01  7.7786E-01  8.7412E-01  1.0282E+02  5.9251E+01  1.5341E+02  1.7002E+02  1.0037E+02  2.5356E+02  7.4836E+01  1.0347E-01  1.3239E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.1146E+01 -1.5243E+02  8.1363E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9101E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.5343E-01  7.5995E-01  7.5752E-01  7.6248E-01  2.9076E+01  6.1963E+00  4.4524E+01  1.1002E+01  8.2775E-02  2.2638E+01  2.2851E+01  1.7987E-01  3.5017E+01  7.7307E-01  7.2845E-01  8.1800E-01  1.0990E+02  6.2795E+01  1.6881E+02  1.6990E+02  9.6079E+01  2.6251E+02  7.8654E+01  7.1515E-01  1.3924E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.6602E+01 -1.6846E+02  8.9660E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.6582E-01  7.6003E-01  7.5757E-01  7.6246E-01  3.1067E+01  6.6098E+00  4.7680E+01  1.1793E+01  8.0972E-02  2.4663E+01  2.4417E+01  1.3333E-01  3.7515E+01  7.2344E-01  6.8323E-01  7.6576E-01  1.1736E+02  6.4354E+01  1.8478E+02  1.6968E+02  9.5502E+01  2.6624E+02  8.3198E+01  1.2248E-01  1.4629E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.2398E+01 -1.8294E+02  9.2542E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9082E-01  9.9118E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.7800E-01  7.5999E-01  7.5751E-01  7.6247E-01  3.3144E+01  7.0304E+00  5.1046E+01  1.2625E+01  6.6827E-02  2.6846E+01  2.6051E+01  5.4162E-02  4.0175E+01  6.7945E-01  6.4126E-01  7.1946E-01  1.2504E+02  6.5868E+01  2.0289E+02  1.6975E+02  9.1944E+01  2.7410E+02  8.7485E+01  2.5421E-01  1.5843E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.8580E+01 -2.0040E+02  1.0004E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9082E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.8997E-01  7.6003E-01  7.5756E-01  7.6248E-01  3.5304E+01  7.5001E+00  5.4606E+01  1.3500E+01  3.9167E-02  2.9140E+01  2.7749E+01  5.2195E-02  4.2862E+01  6.3787E-01  6.0228E-01  6.7513E-01  1.3298E+02  7.0663E+01  2.1979E+02  1.6947E+02  8.7757E+01  2.7666E+02  9.1489E+01  1.4780E+00  1.6496E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.5119E+01 -2.1404E+02  1.0486E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9100E-01  9.9081E-01  9.9118E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.0176E-01  7.5987E-01  7.5750E-01  7.6250E-01  3.7547E+01  7.9886E+00  5.8396E+01  1.4417E+01  6.5586E-02  3.1632E+01  2.9511E+01  2.7202E-02  4.5663E+01  6.0199E-01  5.6631E-01  6.3554E-01  1.4123E+02  7.0183E+01  2.3647E+02  1.6988E+02  8.7068E+01  2.8635E+02  9.5431E+01  7.3491E-01  1.8334E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.0208E+02 -2.3387E+02  1.1544E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E-01  2.0000E-01  2.0000E-01  9.9101E-01  9.9081E-01  9.9119E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
